Record_ID,Original_Record_ID,County,Sub_Location,Date_Start,Date_End,Incident_Summary,Conflict_Type,Conflict_Subtype,Parties_Involved,Full_Text_Description,Source_Name,Source_URL,Data_Source_Type,Latitude,Longitude,Casualties_Reported,Displaced_Persons,Legal_Status,Outcome_Status,NLP_Keywords,Verified,Confidence_Score,Notes
KEN-NBI-212,KEN-NBI-212,Nairobi,Nairobi - EAPCC NSSF NAVAL Ownership Structure,1/1/2004,12/31/2023,"The EAPCC's 13,000-acre Athi River landholding is jointly owned by the Government of Kenya (25%), NSSF (27%), NAVAL LARGAGE (42%), and the public (6%) -” a multi-party ownership structure documented by the 2011 task force that complicates single-entity",Water-Land,EAPCC Multi-Party Ownership Structure - Government NSSF NAVAL Public Joint Ownership,EAPCC; Government of Kenya (25%); NSSF (27%); NAVAL LARGAGE (42%); Public (6%); NLC; Ministry of Industry,"Standard Media (October 2023) documented the task force report finding that 'EAPCC held 13,000 acres, which was jointly owned by the government at 25 per cent, NSSF (27 per cent), NAVAL (LARGAGE) (42 per cent) and the public (6 per cent).' This complex m",Standard Media,https://www.standardmedia.co.ke/health/national/article/2001483915/exposed-illegal-allocation-and-invasion-of-mavoko-land,Print/Online News; Government,-1.4659,37.0783,0,Unknown,Multi-Party Ownership - Complex Governance,Ongoing,"EAPCC, 13000 acres, Government 25%, NSSF 27%, NAVAL 42%, public 6%, joint ownership, governance complexity, Mavoko",Yes,0.95,Standard Media directly cited. Ownership percentages confirmed.
KEN-MCK-109,KEN-MCK-109,Machakos,Mavoko - Ruto Speech EPZ October 2023 - Ruto Orders Eviction,10/13/2023,10/13/2023,"On 13 October 2023 at the EPZ in Athi River, President Ruto officially opened Square Pharmaceuticals and ordered immediate eviction of squatters from EAPCC land for EPZ zone expansion, triggering mass demolitions the same day.",Water-Land,President Ruto at EPZ October 2023 - Orders Eviction of EAPCC Land Grabbers - EPZ Expansion,President William Ruto; EAPCC; Land Grabbers; EPZ; Mavoko MP Patrick Makau; Anti-Riot Police; MPs Makau Bui Mule Kamene,"The Daily Nation and Standard Media documented President Ruto's 13 October 2023 address at the Export Processing Zone (EPZ), Athi River, where he officially opened Square Pharmaceuticals. During the address, he stated: 'I thank the court for the ruling o",Daily Nation; Standard Media,https://nation.africa/kenya/counties/machakos/demolition-structures-portland-property-begins-ruto-green-light-4400276,Print/Online News,-1.4659,37.0783,0,Unknown,Demolitions Executed from 13 October 2023,Enforced,"Ruto, EPZ, October 13 2023, EAPCC, eviction order, Square Pharmaceuticals, jobs, land grabbers, revoke titles, 10 years, MPs confronted, anti-riot police",Yes,0.98,"Daily Nation and Standard Media directly cited. Presidential quote, date and scene confirmed."
KEN-MCK-110,KEN-MCK-110,Machakos,Mavoko - EAPCC LR 10424 - 4298 Acres - KSh 15 Million Per Acre Valuation,1/1/2023,12/31/2023,"The EAPCC land at LR No. 10424, measuring approximately 4,298 acres along the Mombasa Road south of Athi River Township, was valued at approximately KSh 15 million per acre at the time of the October 2023 demolitions -” giving the disputed parcel a tot",Water-Land,EAPCC LR 10424 - 4298 Acres Along Mombasa Road - KSh 15 Million Per Acre - October 2023,EAPCC; KCB Bank; Squatters; Land Valuers; Machakos County,"Standard Media (October 2023) documented: 'The land is currently valued at approximately KSh 15 million per acre and has for many years, been a tug of war among individuals claiming ownership.' The parcel -” LR No. 10424, approximately 4,298 acres alon",Standard Media,https://www.standardmedia.co.ke/eastern/article/2001483432/tears-pain-as-houses-brought-down-in-mavoko-machakos-county,Print/Online News,-1.4659,37.0783,0,Unknown,Land Value Documented,Ongoing - Disposition Pending,"EAPCC, LR 10424, 4298 acres, KSh 15 million per acre, Mombasa Road, KSh 64.5 billion, Mavoko, Machakos, valuation",Yes,0.96,Standard Media directly cited. Acreage and per-acre value confirmed.
KEN-MCK-111,KEN-MCK-111,Machakos,Mavoko - Ruto Orders 10-Year Undeveloped Title Revocation,10/13/2023,12/31/2023,"At the EPZ event on 13 October 2023, President Ruto ordered the Ministry of Lands to revoke titles of land that has not been developed in Athi River for over 10 years. This extraordinary executive order was framed as an anti-land-speculation measure.",Water-Land,Ruto Orders Ministry of Lands - Revoke Titles Undeveloped 10+ Years - Athi River October 2023,President William Ruto; Ministry of Lands; Machakos County Land Registrar; NLC; Undeveloped Plot Owners in Athi River,"The Daily Nation documented that at the EPZ event on 13 October 2023, President Ruto 'also ordered the Lands Ministry to revoke titles of land that has not been developed in Athi River for over 10 years.' This order -” if implemented -” would represe",Daily Nation,https://nation.africa/kenya/counties/machakos/demolition-structures-portland-property-begins-ruto-green-light-4400276,Print/Online News,-1.47,37.07,0,Unknown,Executive Order - Implementation Unclear,Ongoing,"Ruto, title revocation, undeveloped 10 years, Athi River, Ministry of Lands, October 2023, anti-speculation, Mavoko, NLC",Yes,0.93,Daily Nation directly cited.
KEN-MCK-112,KEN-MCK-112,Machakos,Machakos - NSSF Katani - Land Dispute Pattern,1/1/2010,12/31/2024,The NSSF owns significant land parcels in the Katani area adjacent to Mavoko in Machakos County. These NSSF parcels have been subject to the same cartel-driven encroachment and informal subdivision documented across the Mavoko land conflict ecosystem.,Water-Land,NSSF Katani Land - Investment Land Dispute - Mavoko Adjacent,National Social Security Fund (NSSF); Katani Area Residents; Machakos County; NLC; Land Brokers,"Construction Kenya (January 2025) referenced 'NSSF Katani' in the context of the broader Mavoko land mafia story. The NSSF's 27% stake in EAPCC (documented in KEN-NBI-212) means it has direct interests in the EAPCC land disputes. Additionally, NSSF as an",Construction Kenya; Daily Nation,https://www.constructionkenya.com/9679/eapcc-loses-land-to-kcb/,Print/Online News,-1.45,37.05,0,Unknown,Active - Land Disputes,Ongoing,"NSSF, Katani, Mavoko, cartel, encroachment, pension fund, land dispute, allotment letters, Machakos",Yes,0.82,Construction Kenya and Daily Nation cited.
KEN-MCK-113,KEN-MCK-113,Machakos,Machakos - Syokimau Mavoko Community Association - Squatter Groups 2010-2023,1/1/2010,10/9/2023,"Multiple organised squatter groups occupied sections of EAPCC's land after 2010 when mining exhaustion was announced. These groups -” Syokimau Mavoko Community Association, Kathama Welfare Association, Mavoko Slums Upgrading Self-help Group, Mathi Asso",Water-Land,EAPCC Squatter Groups - Syokimau Mavoko Community Association and Others - 2010-2023 Occupation,Syokimau Mavoko Community Association; Kathama Welfare Association; Mavoko Slums Upgrading Self-help Group; Mathi Association; Masua Self-help Group; EAPCC; Court of Justice,"Business Daily Africa (October 2023) documented: 'A part of the EAPCC land holds a group of squatters comprising Syokimau Mavoko Community Association, Kathama Welfare Association, Mavoko Slums Upgrading Self-help Group, Mathi Association and Masua Self-",Business Daily Africa,https://www.businessdailyafrica.com/bd/economy/where-the-buck-stops-in-public-land-demolitions--4404574,Print/Online News,-1.4659,37.0783,0,Unknown,14-Day Regularisation Given - Demolitions Followed,Enforced,"Syokimau Mavoko Community Association, Kathama Welfare, Mavoko Slums Upgrading, Mathi, Masua, EAPCC, squatter groups, 2010-2023, 14 days",Yes,0.96,Business Daily Africa directly cited. Five groups named and 14-day notice confirmed.
KEN-MCK-114,KEN-MCK-114,Machakos,Machakos - Ruto EPZ Speech - Titles Revocation 10-Year Test,10/13/2023,10/31/2023,"President Ruto's 13 October 2023 declaration at the EPZ contained specific framing: 'court-confirmed owners' versus 'criminals who have grabbed land,' establishing a binary legal framework that was used to justify immediate demolitions on EAPCC's dispute",Water-Land,Ruto EPZ October 2023 - Only Court-Confirmed Owners to Remain - Squatters to Be Evicted,President Ruto; Ministry of Lands; EAPCC; Squatters; EPZ Tenants; Machakos County,The Standard Media quoted President Ruto: 'We are happy that we have been cleared by the court. Those who thought they would benefit by selling out this piece of land should now vacate and go. The government will purchase part of this land and construct,Standard Media,https://www.standardmedia.co.ke/eastern/article/2001483432/tears-pain-as-houses-brought-down-in-mavoko-machakos-county,Print/Online News,-1.4659,37.0783,0,5000+,Eviction Framed as Criminal Enforcement,Enforced,"Ruto, court confirmed owners, criminals, squatters, EAPCC, job creation, factory expansion, October 2023, Standard Media, tears of pain",Yes,0.97,Standard Media directly cited. Presidential framing confirmed.
KEN-MCK-115,KEN-MCK-115,Machakos,Athi River - Gracelands Apartments - April 24 2024 Flood Rescue,4/24/2024,4/25/2024,"On 24 April 2024, Gracelands Apartments in Athi River Township, Machakos County were flooded as the Athi River burst its banks. Governor Ndeti personally carried a baby to safety. Over 500 residents were rescued from Gracelands, and 1,500 from Kwa Mang'e",Water-Land,Gracelands Apartments Athi River - 500 Residents Rescued - April 24 2024 - Governor Ndeti Carries Baby,Gracelands Apartments Residents (500+); Governor Wavinya Ndeti; County Commissioner Josephine Ouko; Kenya Red Cross; Police Helicopters; Multi-Agency Rescue Team,"The Star and Machakos/GPS documented the dramatic Athi River Athi River rescues on 24 April 2024. Over 2,000 people were rescued within Athi River Township Ward -” 500 from Gracelands Apartments and 1,500 from Kwa Mang'eli village. Governor Wavinya Nde",The Star; OCHA; Machakos/GPS; ACAPS,https://www.the-star.co.ke/in-pictures/2024-04-24-photos-rescue-operation-in-athi-river-after-heavy-downpour/,Print/Online News; Government; International Organisation,-1.4659,37.0783,1,2000+,Emergency Rescue Complete,Enforced - Recovery Phase,"Gracelands Apartments, Athi River, April 24 2024, 500 rescued, Governor Ndeti, baby, Kwa Mang'eli, helicopter, Machakos, flood",Yes,0.98,"The Star, OCHA, ACAPS directly cited. Named governor, CC, MCA and rescue details confirmed."
KEN-MCK-116,KEN-MCK-116,Machakos,Athi River - April 15 2024 - First Athi River Overflow - 2215 People,4/15/2024,4/15/2024,"On 15 April 2024 -” nine days before the major 24 April flooding -” Athi River burst its banks in Machakos County for the first time in the 2024 flood season, affecting 2,215 people (443 households). This was the first documented Athi River overflow",Water-Land,Athi River First Overflow 15 April 2024 - 2215 People 443 Households Affected,Athi River Flood Victims (2215 people); OCHA; Kenya Red Cross; Machakos County,"OCHA Flash Update #2 (19 April 2024) confirmed: 'On 15 April, Athi River burst its banks and submerged homes in Machakos County, affecting 2,215 people (443 households).' This event preceded the much larger 24 April flooding (KEN-MCK-115) by nine days an",OCHA,https://www.unocha.org/publications/report/kenya/kenya-heavy-rains-and-flooding-update-flash-update-2-19-april-2024,International Organisation,-1.4659,37.0783,0,2215,Emergency Response,Resolved (Flood Event),"Athi River, 15 April 2024, first overflow, 2215 people, 443 households, Machakos, OCHA Flash Update",Yes,0.98,"OCHA directly cited. Date, affected population and household count confirmed."
KEN-MCK-117,KEN-MCK-117,Machakos,Athi River - Slow Death - Industrial Pollution - Daily Nation Investigation,1/1/2017,1/5/2026,"James Musyoka (56), a lifelong Athi River resident, documented to the Daily Nation in 2026 that since 2017 the river has largely dried up except during rains, when it floods its banks. National Assembly committee confirmed industrial pollution from EPZ,",Water-Land,Athi River Industrial Pollution - Six Slums Line Its Course - Daily Nation January 2026,"James Musyoka (Athi River resident, 56); Daily Nation Healthy Nation; National Assembly Public Participation Committee (MP Nimrod Mbai); NEMA; EPZA; MAWASCO; Machakos County","The Daily Nation published 'The slow death of Athi River: A toxic mix of industrial greed and climate change' (January 2026). James Musyoka, 56, told Healthy Nation: 'I was born and raised here. In the 80s and 90s, fresh water flowed in abundance' but 's",Daily Nation; National Assembly,https://nation.africa/kenya/health/-the-slow-death-of-athi-river-a-toxic-mix-of-industrial-greed-and-climate-change-5314338,Print/Online News; Government,-1.4659,37.0783,0,Unknown,Parliamentary Inquiry - NEMA Engagement Recommended,Ongoing,"Athi River, slow death, pollution, James Musyoka, six slums, dried up 2017, EPZ, MAWASCO, Machakos, fish deaths 2020, MP Nimrod Mbai",Yes,0.97,"Daily Nation directly cited. Named resident, MP, committee date confirmed."
KEN-MCK-118,KEN-MCK-118,Machakos,Athi River - Gimu Lukenya - SGR Drainage Stormwater Conflict,1/1/2021,12/31/2022,"The Standard Gauge Railway's drainage system was identified as channelling large volumes of stormwater downstream into the Gimu and Lukenya areas of Athi River Township, causing perennial flooding. A government-convened meeting in March 2022 acknowledged",Water-Land,Gimu Lukenya Athi River Township - SGR Drainage Downstream Stormwater Conflict,Athi Highway Estate Association; Machakos County Executive Naomi Mutie; KeNHA Senior Engineer Eunice Kiambi; WRA; Athi River DCC Charles Wambugu; SGR Construction Drainage,"Kenya News Agency (September 2022) documented that the government convened a meeting on March 24, 2022 following 'numerous complaints from Athi Highway Estate Association' about perennial stormwater floods in the Gimu and Lukenya areas of Athi River area",Kenya News Agency,https://www.kenyanews.go.ke/govt-committed-to-end-perennial-floods-in-athi-river/,Government; News Agency,-1.45,37.07,0,Unknown,Investigation Ordered - Canal Halted,Ongoing,"Gimu, Lukenya, SGR drainage, stormwater, Athi River Township, KeNHA, Machakos, March 2022, perennial floods, canal halted",Yes,0.92,"KNA directly cited. Named officials, date and SGR drainage attribution confirmed."
KEN-MCK-119,KEN-MCK-119,Machakos,Machakos County - PCRA - Sand Harvesting River Drying,1/1/2022,12/31/2024,"The Machakos County Participatory Climate Risk Assessment (2024) documented that 'Machakos County is the largest exporter of sand to the other counties. Rampant sand harvesting in the county has resulted in drying up of some of the rivers,' constituting",Water-Land,Machakos PCRA - Sand Harvesting - Drying of Rivers - Largest Sand Exporter,Machakos County Government; Sand Harvesters; WRMA; Downstream Water Users; PCRA Research Team,"The Machakos County PCRA Report (2024) explicitly documented: 'Machakos County is the largest exporter of sand to the other counties. Rampant sand harvesting in the county has resulted in drying up of some of the rivers, leading to' -” and continued to",Machakos County PCRA,https://maarifa.cog.go.ke/sites/default/files/2024-06/MACHAKOS%20COUNTY%20PCRA%20REPORT%206TH%20OCT.pdf,Government,-1.52,37.27,0,Unknown,Active - Environmental Regulation,Ongoing - Structural,"sand harvesting, river drying, Machakos, largest exporter, PCRA 2024, environmental degradation, WRMA, unregulated",Yes,0.93,Machakos County PCRA directly cited.
KEN-MCK-120,KEN-MCK-120,Machakos,Machakos County - PCRA - Drought Primary Hazard,1/1/2018,12/31/2024,"The Machakos PCRA (2024) documented drought as the county's primary disaster, while also noting that 'the devastating floods in early 2018 claimed over 183 lives and displaced more than 225,000 people in the country and Machakos County was adversely affe",Water-Land,Machakos PCRA - Drought Primary Disaster - 2018 Floods 183 Deaths 225000 Displaced,Machakos County Government; Drought-Affected Communities; PCRA Research Team; Ministry of Agriculture; NDMU,"The Machakos County PCRA Report (2024) documented: 'The PCRA process identified drought is the most predominant disaster affecting the county.' It also referenced: 'The devastating floods in early 2018 claimed over 183 lives and displaced more than 225,0",Machakos County PCRA,https://maarifa.cog.go.ke/sites/default/files/2024-06/MACHAKOS%20COUNTY%20PCRA%20REPORT%206TH%20OCT.pdf,Government,-1.52,37.27,183,225000+,Historical Documentation,Ongoing - Climate Vulnerability,"drought, primary disaster, Machakos, floods 2018, 183 deaths, 225000 displaced, cholera, waterborne disease, Mwala, Mavoko, PCRA",Yes,0.92,Machakos County PCRA directly cited.
KEN-MCK-121,KEN-MCK-121,Machakos,Mavoko - Mavoko Court Opposed Construction Blocking Drainage,1/1/2010,12/31/2024,"Standard Media documented that 'Mavoko in Machakos County opposed construction of apartments/houses because they would block the drainage systems and be in riparian areas (River Athi passes through a large part of Machakos County), but the court disagree",Water-Land,Mavoko Drainage Court - Court Overruled - Allowed Construction Despite Riparian Objection,Mavoko Residents; Court; Developers; County Government; Athi River (River Athi Corridor),"Standard Media (2024) published an opinion piece documenting a specific governance failure in Mavoko, Machakos County: residents and/or the county government had opposed the construction of apartments and houses because they would block drainage systems",Standard Media,https://www.standardmedia.co.ke/opinion/article/2001493991/city-floods-due-to-poor-planning-and-building-along-riparian-land,Print/Online News,-1.4659,37.0783,0,Unknown,Court-Allowed Construction - Flooding Resulted,Partially Resolved,"Mavoko, court allowed construction, riparian, River Athi, drainage blocked, Machakos, flooding, approval system failure",Yes,0.88,Standard Media directly cited.
KEN-MCK-122,KEN-MCK-122,Machakos,Machakos - Masinga Dam Overflow - Kiambere Dam Overflow - April-May 2024,4/24/2024,5/10/2024,"In April 2024, both the Masinga Dam (above 1056.5m limit at 1058.09m) and Kiambere Dam (above 700m limit at 701.72m) exceeded capacity, posing significant risk to downstream communities in Machakos County and along the Athi-Tana river system.",Water-Land,Masinga Dam Overflow April 2024 - Kiambere Dam Overflow - Downstream Communities at Risk,Masinga Dam Operators; Kiambere Dam Operators; KenGen; Downstream Communities; OCHA; Ministry of Water,"ReliefWeb (Kenya MAM Floods Report, May 2024) documented: 'Several dams are now at or near full capacity. The Masinga and Kiambere dams have experienced an overflow. Masinga dam is currently at 1058.09 m AMSL which is above its limit of 1056.5 m AMSL, wh",ReliefWeb; OCHA,https://reliefweb.int/report/kenya/kenya-mam-floods-report-may-2024,International Organisation,-1.1,37.5,1+,10000+,Emergency - Dam Overflow,Resolved (Flood Season Ended),"Masinga Dam, Kiambere Dam, overflow, 1058.09m, 701.72m, April 2024, downstream communities, Athi-Tana, KenGen, Machakos",Yes,0.97,ReliefWeb directly cited. Exact dam levels confirmed.
KEN-NBI-237,KEN-NBI-237,Nairobi,Nairobi - Kiambere Masinga Dam Upstream Effects on Athi River,4/24/2024,5/10/2024,"ReliefWeb confirmed that the Masinga and Kiambere dam overflows in April 2024 directly compounded flooding in Machakos: 'Athi river broke its banks affecting households in Kinanie, Joska, and Kamulu areas' while both dams exceeded their limits.",Water-Land,Masinga-Kiambere Overflow - Athi River Downstream Amplification - April 2024,KenGen; Masinga-Kiambere Dam Operators; Athi River Kinanie Joska Kamulu Communities; Machakos County,"ReliefWeb (Kenya MAM Floods Report, May 2024) documented that 'In Machakos County, Athi river broke its banks affecting households in Kinanie, Joska, and Kamulu areas' while simultaneously 'Masinga dam is currently at 1058.09 m AMSL which is above its li",ReliefWeb; Standard Media; ACAPS,https://reliefweb.int/report/kenya/kenya-mam-floods-report-may-2024,International Organisation; Print/Online News,-1.4,37.3,0,Unknown,Emergency Response,Resolved (Flood Season Ended),"Masinga dam overflow, Kiambere, Athi River, Kinanie, Joska, Kamulu, upstream downstream, Machakos, Nairobi bridge damaged, ACAPS",Yes,0.96,ReliefWeb and ACAPS directly cited.
KEN-KBU-101,KEN-KBU-101,Kiambu,Kiambu County - Nairobi-Kiambu Cross-Boundary Flood Impacts April 2024,4/27/2024,4/28/2024,"The Old Athi River bridge connecting Nairobi and Machakos counties was severely damaged as of 28 April 2024, cutting a vital cross-county road link. The Mugeka-Murang'a road (Kiambu-Murang'a corridor) also had five embankment sections collapse.",Water-Land,Nairobi-Kiambu Cross-Boundary Flood Infrastructure Damage - Old Athi River Bridge Damaged,Kenya National Highways Authority; Nairobi and Machakos Counties; Commuters; ACAPS; Citizen TV,"ACAPS Briefing Note (14 May 2024) documented cross-boundary infrastructure impacts: 'as of 28 April, the Old Athi River bridge, which connects Nairobi and Machakos counties, had been severely damaged (Citizen TV YouTube 27/04/2024).' The same ACAPS docum",ACAPS; Citizen TV,https://www.acaps.org/fileadmin/Data_Product/Main_media/20240514_ACAPS_Briefing_note_Kenya_Floods.pdf,International Organisation; Video,-1.35,36.9,0,Unknown,Infrastructure Damaged,Resolved (Repaired),"Old Athi River bridge, Nairobi-Machakos, severe damage, April 28 2024, Mugeka-Murang'a road, five sections collapsed, Kiambu, cross-boundary",Yes,0.95,ACAPS directly cited.
KEN-MCK-123,KEN-MCK-123,Machakos,Machakos - Athi River - 2020 Fish Deaths Industrial Pollution,1/1/2020,12/31/2020,"In 2020, dozens of fish and fingerlings were found dead along the banks of the River Athi within Mavoko township -” specifically cited as following 'allegations that a [company had discharged effluent].' NEMA investigated.",Water-Land,River Athi Mavoko - Dozens of Fish and Fingerlings Dead - 2020 Industrial Pollution,Fish; NEMA; MAWASCO; EPZ Tenants; Mavoko Industrial Zone; Daily Nation Healthy Nation,"The Daily Nation's 'Slow Death of Athi River' investigation (January 2026) documented: 'In 2020, dozens of fish and fingerlings were found dead along the banks of the River Athi within Mavoko township, following allegations that a [industrial operator ha",Daily Nation,https://nation.africa/kenya/health/-the-slow-death-of-athi-river-a-toxic-mix-of-industrial-greed-and-climate-change-5314338,Print/Online News,-1.4659,37.0783,0,0,NEMA Investigation,Historically Investigated,"fish kill, River Athi, Mavoko, 2020, industrial pollution, effluent, NEMA, EPZ, MAWASCO, fingerlings, acute pollution",Yes,0.88,Daily Nation directly cited.
KEN-MCK-124,KEN-MCK-124,Machakos,Machakos - River Athi - Post-2017 Drying - Seasonal Flow Only,1/1/2017,1/5/2026,"James Musyoka (56), a lifelong Athi River resident, documented to the Daily Nation (January 2026) that since 2017 the Athi River has largely dried up in Mavoko, flowing only during rainy seasons -” when it paradoxically floods its banks and displaces t",Water-Land,River Athi Post-2017 Dry Except Rainy Season - Sole Water Source for Many Communities,Mavoko Township Communities; James Musyoka (56); Daily Nation Healthy Nation; MAWASCO; Informal Settlements Along Athi River,"The Daily Nation (January 2026) documented James Musyoka's testimony: 'since 2017, the river has largely dried up, flowing only during rainy seasons and even then, it often breaks its banks, flooding the dozens of families who have encroached on its ripa",Daily Nation,https://nation.africa/kenya/health/-the-slow-death-of-athi-river-a-toxic-mix-of-industrial-greed-and-climate-change-5314338,Print/Online News,-1.4659,37.0783,0,Unknown,Active - Chronic Water Insecurity,Ongoing - Structural,"River Athi, dried up 2017, seasonal flow, six slums, Mavoko, James Musyoka, floods and drying, compound conflict, sole water source",Yes,0.95,Daily Nation directly cited.
KEN-MCK-125,KEN-MCK-125,Machakos,Machakos - Cholera and Waterborne Disease Post-2018 Floods,1/1/2018,12/31/2024,"The Machakos County PCRA (2024) documented that flooding in the county routinely triggers cholera and waterborne disease outbreaks, particularly in Mwala, Mavoko, and Machakos sub-counties -” establishing a documented health-water-land nexus.",Water-Land,Machakos County - Cholera and Waterborne Diseases Post-Flood Pattern,"Ministry of Health; Machakos County Health Department; Mwala, Mavoko, Machakos Sub-County Residents; OCHA; WHO","The Machakos County PCRA (2024) explicitly documented: 'The incidences of floods lead to disease outbreaks in Machakos with cholera and other water-borne diseases affecting the population in Mwala, Mavoko and Machakos sub counties.' The 2018 floods (whic",Machakos County PCRA; OCHA,https://maarifa.cog.go.ke/sites/default/files/2024-06/MACHAKOS%20COUNTY%20PCRA%20REPORT%206TH%20OCT.pdf,Government; International Organisation,-1.52,37.27,0,Unknown,Active - Recurring Health Hazard,Ongoing - Structural,"cholera, waterborne disease, Machakos, floods, Mwala, Mavoko, PCRA 2024, post-flood, health-water nexus",Yes,0.9,Machakos PCRA and OCHA directly cited.
KEN-MCK-126,KEN-MCK-126,Machakos,Machakos - Athi River - 2018 Early Floods - 183 National Deaths,1/1/2018,5/31/2018,"The 2018 Kenya floods -” which preceded and led to the Solai dam failure -” killed over 183 people nationally and displaced more than 225,000, with Machakos County among the most adversely affected counties, per the Machakos PCRA.",Water-Land,2018 Kenya Floods - 183 Deaths 225000 Displaced - Machakos Adversely Affected,Kenya Red Cross; NDMU; Machakos County Government; Ministry of Agriculture; Affected Communities,"The Machakos County PCRA (2024) documented: 'The devastating floods in early 2018 claimed over 183 lives and displaced more than 225,000 people in the country and Machakos County was adversely affected (MoALF, 2017).' This 2018 flood event is distinct fr",Machakos County PCRA; NASA EROS,https://maarifa.cog.go.ke/sites/default/files/2024-06/MACHAKOS%20COUNTY%20PCRA%20REPORT%206TH%20OCT.pdf,Government,-1.52,37.27,183+,225000+,Historical Documentation,Resolved (Historical),"2018 floods, 183 deaths, 225000 displaced, Machakos County, adversely affected, Solai dam preceded, PCRA",Yes,0.92,Machakos PCRA directly cited.
KEN-NBI-254,KEN-NBI-254,Nairobi,Nairobi - March 7 2026 - Peter Chakua Kitengela River Death,3/7/2026,3/7/2026,"Peter Chakua, 37, was swept away by raging floods while attempting to cross a submerged bridge on the Kitengela River at around 10pm on Friday 6 March 2026 while driving home to Mashimoni from his workplace in Mlolongo. His body was retrieved several kil",Water-Land,Peter Chakua 37 - Kitengela River - Swept Away Driving Home - March 7 2026,"Peter Chakua (37, deceased); Kitengela River; Machakos/Kajiado Border Area; Kenya Red Cross; Police","Daily Nation (7 March 2026) documented: 'On Friday night, Mr Peter Chakua, 37, was swept away by raging floods while attempting to cross a submerged bridge on the Kitengela River at around 10pm while driving home to Mashimoni from his workplace in Mlolon",Daily Nation,https://nation.africa/kenya/news/deaths-destruction-and-incompetence-shame-of-poor-planning-slow-response-as-floods-kill-25-5383480,Print/Online News,-1.35,36.93,1,0,Death During Flood - Bridge Submerged,Resolved (Historical),"Peter Chakua, Kitengela River, Mlolongo, Mashimoni, submerged bridge, March 6 2026, swept away, cross-county, Kajiado, dangerous crossing",Yes,0.97,"Daily Nation directly cited. Named victim, age, route and recovery confirmed."
KEN-MCK-128,KEN-MCK-128,Machakos,Machakos - KenGen Seven Forks Dams - Mbondoni Kithecu Menguthe At Risk,5/2/2024,5/15/2024,"ACAPS (14 May 2024) confirmed KenGen identified specific Machakos County communities at risk from Masinga Dam overflow: Mbondoni, Kithecu, and Menguthe villages. The Masinga Dam was already overflowing as of 2 May 2024.",Water-Land,KenGen Seven Forks Dams Overflow Risk - Mbondoni Kithecu Menguthe Villages Machakos - May 2024,"KenGen; Seven Forks Dams (Masinga, Kiambere, Kindaruma, Gitaru, Kamburu); Machakos Communities in Mbondoni, Kithecu, Menguthe; ACAPS","ACAPS Briefing Note (14 May 2024) documented: 'According to KenGen, which manages the Seven-Forks dams, communities at risk include in Mbondoni, Kithecu, and Menguthe villages in Machakos county (KNBS 2019; KenGen 02/05/2024).' The Seven-Forks dam cascad",ACAPS; KenGen,https://www.acaps.org/fileadmin/Data_Product/Main_media/20240514_ACAPS_Briefing_note_Kenya_Floods.pdf,International Organisation; Government,-1,37.4,0,Unknown,Emergency Flood Warning,Resolved (Flood Season Ended),"KenGen, Seven Forks, Masinga Dam, Mbondoni, Kithecu, Menguthe, Machakos, overflow, May 2024, downstream risk, Tana River",Yes,0.96,ACAPS directly cited. Named villages and dam overflow confirmed.
KEN-MCK-130,KEN-MCK-130,Machakos,Machakos - Nairobi County - March 2026 - 18 Eastern Region Deaths,3/6/2026,3/15/2026,"Pulse Kenya (15 March 2026) documented that the Eastern region recorded 18 deaths in the March 2026 floods -” the second highest toll nationally after Nairobi's 33, confirming that Machakos County and adjacent Eastern counties experienced severe flood",Water-Land,Eastern Region (Machakos-Adjacent) - 18 Deaths in March 2026 Floods - Second Highest Nationally,Flood Victims; National Police Service; Pulse Kenya; Communities in Eastern Kenya,"Pulse Kenya (15 March 2026) documented the regional death breakdown for the March 2026 floods: 'Nairobi recorded the highest number of deaths, with 33 fatalities. The Eastern region followed with 18, the Rift Valley with eight, Nyanza with four, the Coas",Pulse Kenya,https://www.pulse.co.ke/story/kenya-floods-death-toll-rises-to-66-as-rains-continue-to-pound-nairobi-other-counties-2026031515175613517,Print/Online News,-1.52,37.27,18,Unknown,Emergency Response,Resolved (Flood Event),"Eastern region, 18 deaths, March 2026, Machakos, Makueni, Kitui, Embu, Pulse Kenya, second highest nationally",Yes,0.93,Pulse Kenya directly cited.
