Record_ID,County,Sub_Location,Conflict_Type,Conflict_Subtype,Date_Start,Date_End,Parties_Involved,Incident_Summary,Full_Text_Description,Source_Name,Source_URL,Data_Source_Type,Latitude,Longitude,Casualties_Reported,Displaced_Persons,Legal_Status,Outcome_Status,NLP_Keywords,Verified,Confidence_Score,Notes,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Date_Start_parsed,Date_End_parsed,duration_days,Casualties_Reported_numeric,Casualties_Reported_is_lower_bound,Casualties_Reported_is_unknown,Displaced_Persons_numeric,Displaced_Persons_is_lower_bound,Displaced_Persons_is_unknown,is_long_duration,notes_mentions_chronic,Is_Composite,severity_score,Original_Record_ID
KEN-TRK-255,Turkana,Turkana -“ CARE March 2026 -“ 90 Percent Open Water Sources Dry -“ 400000 Emergency IPC Phase 4 -“ 3.3 Million Acute Food Insecurity,Water-Land,CARE March 2026 -“ Turkana Mandera Garissa -“ 90 Percent Open Water Sources Dry -“ 400000 IPC Phase 4 Emergency -“ 3.3 Million Acute Food Insecurity -“ Dual Crisis Floods Central Drought ASAL,3/27/2026,6/30/2026,CARE International; IPC; Turkana County; Mandera; Garissa; 3.3 Million Food Insecure; 400000 Emergency Phase 4,"CARE (March 27 2026) documented the dual crisis paradox: while central Kenya was being inundated (88 dead, 70,000 displaced), up to 90% of open water sources in ASAL counties including Turkana had dried up. 3.3 million people facing acute food insecurity; 400,000 in IPC Phase 4 emergency. Situation projected to worsen April-June 2026 with 3.7 million in Phase 3+.","CARE International (27 March 2026) documented: 'While floods devastate the central regions, the Arid and Semi-Arid Lands (ASALs) continue to suffer from a catastrophic lack of water. Over 3.3 million people are already facing acute food insecurity, including 400,000 in emergency (IPC Phase 4) conditions across counties such as Mandera, Turkana and Garissa. This dual crisis has seen up to 90% of open water sources in the Northeast dry up, even as other parts of the country are swallowed by water. Looking ahead, the IPC report has warned the situation in the ASAL counties is expected to worsen further between April and June 2026, with 3.7 million people projected to face IPC Acute Food Insecurity Phase 3 or above during this period, driven by forecasted below-average long rains and continued livelihood erosion.' The 90% open water source dryness in Turkana/Mandera/Garissa (March 2026) -” simultaneous with 88 dead in central Kenya floods -” is the most extreme documented water paradox in the dataset: Kenya simultaneously experiencing its worst recent flood disaster (central) and its most acute water scarcity crisis (northeast/ASAL). Al Jazeera (March 17 2026, KEN-TRK-240) documented the inland drought/rising lake paradox; CARE documents the broader national-scale simultaneous drought-flood paradox.",CARE International,https://www.care.org/media-and-press/kenya-faces-flood-emergency-in-addition-to-drought-crisis/,International Organisation,3.5,36,0,Unknown,Emergency Response,Ongoing -“ Deteriorating,"CARE, March 2026, 90 percent open water sources dry, Turkana Mandera Garissa, 400000 IPC Phase 4 emergency, 3.3 million acute food insecurity, 3.7 million April-June projection, dual crisis floods drought",Yes,0.97,CARE International directly cited.,,,,,,,,,,2026-03-27,2026-06-30,95.0,0.0,False,False,,False,True,False,False,False,0.0,KEN-TRK-255
KEN-TRK-256,Turkana,Kakuma -“ Wikipedia March 3 2025 -“ Refugees Shot by Police -“ Food Rationing Protests -“ Kakuma Camp,Water-Land,Wikipedia March 3 2025 -“ Kakuma Refugees Protest Food Rationing -“ Police Shoot Four -“ Water Food Resources Conflict,3/3/2025,3/3/2025,Kakuma Refugees; Kenya Police; WFP; UNHCR; Wikipedia,"Wikipedia (2025 in Kenya) documented: On March 3 2025, at least four people were shot and injured by police during protests by refugees against food rationing at Kakuma Refugee Camp in Turkana County. The food rationing conflict is directly linked to the documented water and resource scarcity in the Kakuma host community-refugee system.","Wikipedia (2025 in Kenya) documented: '3 March -” At least four people are shot and injured by police during protests by refugees against food rationing at Kakuma Refugee Camp.' The March 3 2025 police shooting at Kakuma documents a new dimension to the Kakuma conflict system not previously captured: violent state response to refugee food rationing protests. This is consistent with: (1) UNHCR Kakuma Socio-Economic Assessment 2023 (KEN-TRK-223): documented water infrastructure conflicts between host Turkana community and 200,000 refugees; (2) International Alert 2022 (KEN-TRK-241): oil firms compete for Turkwel River water, fishing communities migrate to Nairobi; (3) WPS October 2023 (KEN-TRK-237): Todonyang pastoralists turning to fishing, generating disputes. The food rationing protest-shooting at Kakuma adds a specific 2025 date to the documented Kakuma conflict chronology -” confirming that resource conflicts within the camp continued through 2025, two years after the UNHCR assessment. The connection between food rationing (WFP budget cuts) and water scarcity (host community competition documented by UNHCR) confirms that Kakuma's conflicts are multi-resource, not purely water-based.",Wikipedia,https://en.wikipedia.org/wiki/2025_in_Kenya,Wikipedia,3.714,34.862,4,Unknown,Historical -“ Police Shooting,Resolved (Historical),"Kakuma, March 3 2025, refugees protest food rationing, police shoot four, Wikipedia, resource conflict, WFP rationing, host community competition",Yes,0.9,Wikipedia directly cited.,,,,,,,,,,2025-03-03,2025-03-03,0.0,4.0,False,False,,False,True,False,False,False,1.6094379124341005,KEN-TRK-256
KEN-NBI-502,Nairobi,Nairobi -“ International Alert 2022 -“ Turkana Water Conflicts -“ Fishing Community Migration -“ Nairobi Informal Settlements,Water-Land,International Alert 2022 -“ Turkana Water Conflicts Drive Fishing Community Migration to Nairobi Informal Settlements -“ Urban-Rural Water Conflict Nexus,1/1/2017,12/31/2022,International Alert; WPS Partnership; Turkana Fishing Communities; Nairobi Informal Settlement Residents,International Alert (November 2021-February 2022) commissioned a water-related conflict analysis in Turkana County documenting that water conflicts -” particularly oil firm competition for Turkwel River water -” are driving fishing communities to migrate from Turkana to Nairobi's informal settlements. This creates a documented rural-urban water conflict nexus. Filed under NBI as it directly affects Nairobi's informal settlement population dynamics.,"International Alert (2022) published 'Water-related conflicts in Turkana county: Analysis of stakeholder interests and concerns': 'Between November 2021 and February 2022, the Water, Peace and Security (WPS) partnership commissioned a water-related conflict analysis to better understand the dynamics and the intermediate factors influencing water-related conflict issues in Turkana. The research was conducted in Turkana North and Turkana Central sub-counties. A total of 38 key informants interviews (KII) and four focus group discussions involving 46 participants were conducted.' International Alert documented that oil firm competition for Turkwel River water is driving fishing communities to migrate to Nairobi -” the compaction summary previously documented this as KEN-TRK-241. This entry (filed under NBI) captures the Nairobi dimension: Turkana fishing communities displaced by water conflicts become part of Nairobi's informal settlement population -” joining the documented pool of riparian land occupants targeted for eviction in 2024-2026. The Turkana â†’ Nairobi migration pathway thus connects two of the dataset's major conflict clusters: Turkana water conflicts and Nairobi riparian evictions.",International Alert,https://www.international-alert.org/publications/water-related-conflicts-in-turkana-county/,NGO,-1.2864,36.8172,0,Unknown,Academic Documentation,Ongoing -“ Structural,"International Alert 2022, Turkana water conflicts, fishing communities migrate Nairobi, oil firms Turkwel River, rural-urban water conflict nexus, informal settlement population dynamics",Yes,0.9,International Alert directly cited.,,,,,,,,,,2017-01-01,2022-12-31,2190.0,0.0,False,False,,False,True,True,False,True,0.0,KEN-NBI-502
KMB-LND-016,Kiambu,Kiambu Town,Land,Public Asset Grab,1/15/2020,3/10/2022,EACC vs. Private Physical Developers,Recovery suit over the illegal alienation of public land designated for government offices.,Enforcement action to reverse private encroachment and invalid title generation on land plots measuring 0.134 hectares inside the capital administrative township.,Ethics & Anti-Corruption Commission,https://eacc.go.ke/wp-content/uploads/2022/03/EACC-QUARTERLY-REPORT-GAZETTE-NOTICE-MARCH-2022.pdf,Statutory Enforcement Gazette,-1.168,36.824,0,0,Asset Recovery Suit,Titles Revoked & Reclaimed,,,,,,,,,,,,,,2020-01-15,2022-03-10,785.0,0.0,False,False,0.0,False,False,True,False,True,0.0,KMB-LND-016
KMB-LND-017,Kiambu,Githunguri,Land,Public Utility Seizure,4/10/2020,3/10/2022,Ethics Commission vs. Former Civic Leaders,Civil recovery of prime public property alienated from the Githunguri Town Council.,"Legal cross-examination regarding Plot No. Githunguri/Township/286, which had been illegally diverted to private hands instead of serving municipal development.",Ethics & Anti-Corruption Commission,https://eacc.go.ke/wp-content/uploads/2022/03/EACC-QUARTERLY-REPORT-GAZETTE-NOTICE-MARCH-2022.pdf,Statutory Enforcement Gazette,-1.056,36.778,0,0,Judgement Execution,Re-registered to the State,,,,,,,,,,,,,,2020-04-10,2022-03-10,699.0,0.0,False,False,0.0,False,False,True,False,True,0.0,KMB-LND-017
KMB-WAT-018,Kiambu,Thika River Basin,Water,Sub-Catchment Siltation,9/18/2012,10/12/2016,Regional WRUAs vs. Trans-Basin Infrastructure,Multi-county environmental pushback over the Northern Water Collector Tunnel.,"Public and administrative disputes over the massive Aberdare diversion works, with local community leaders fearing the drying up of downstream agrarian valleys.",The Star Newspaper,https://www.the-star.co.ke/news/2016-10-12-secret-project-runs-into-turbulent-waters,National Press Archive,-1.021,37.082,0,0,Appellate Review,Project Approved under EIA,,,,,,,,,,,,,,2012-09-18,2016-10-12,1485.0,0.0,False,False,0.0,False,False,True,False,True,0.0,KMB-WAT-018
KMB-LND-019,Kiambu,Ndeiya / Karai,Land,Community Boundary Rift,6/12/2014,11/5/2017,Agro-pastoralist Groups vs. Speculative Firms,Clashes over communal grazing boundaries and private survey beacons.,Arid sections of western Kiambu faced community standoffs as large scale corporate subdivisions fenced off traditional corridors used by local herders.,Internal Displacement Monitoring Centre,https://www.internal-displacement.org/sites/default/files/publications/documents/201502-af-kenya-pmr-en.pdf,Global Displacement Monitor,-1.185,36.521,0,35,Administrative Review,Boundaries Redrawn by NLC,,,,,,,,,,,,,,2014-06-12,2017-11-05,1242.0,0.0,False,False,35.0,False,False,True,False,True,1.791759469228055,KMB-LND-019
KMB-WAT-020,Kiambu,Kikuyu / Sigona,Water,Ground Infrastructure,2/18/2021,5/14/2023,Water Service Board vs. Highway Contractors,Spatial intersection of main supply pipelines with large-scale road expansion works.,"Physical destruction and uncoordinated relocation of trunk lines during highway construction cut off supplies to thousands of estates, generating public fury.",Kenya National Highways Authority,https://www.kenha.co.ke/wp-content/uploads/2021/04/RE-ADVERTISEMENT-CONSULTANCY-SERVICES-FOR-ENVIRONMENTAL-AND-SOCIAL-AUDIT-ESA-FOR-THE-EXPANSION-OF-NAIROBI-WESTLANDS-MPAKA-ROAD-JUNCTION-RIRONI-A104-HIGHWAY.pdf,Environmental Audit Portal,-1.242,36.668,0,0,Social Audit Regulation,Asset Realignment Executed,,,,,,,,,,,,,,2021-02-18,2023-05-14,815.0,0.0,False,False,0.0,False,False,True,False,True,0.0,KMB-WAT-020
KMB-LND-021,Kiambu,Juja / Kalimoni,Land,Squatter Land Demolition,11/15/2021,4/20/2022,Local Settlers vs. Security Deployments,Sudden execution of land clearing orders over disputed community-occupied blocks.,"Major community standoff resulting from the demolition of structures erected on land parcels claimed by institutional entities, sparking legal ownership revisions.",UNHCR Refworld,https://www.refworld.org/reference/countryrep/state/2022/en/123847,International Legal Archive,-1.114,37.022,0,80,Administrative Inquiry,Relocation Framework Pending,,,,,,,,,,,,,,2021-11-15,2022-04-20,156.0,0.0,False,False,80.0,False,False,False,False,False,2.19722457733622,KMB-LND-021
KMB-LND-022,Kiambu,Lari / Uplands,Land,Forest Buffer Intrusion,3/12/2013,8/19/2016,Kenya Forest Service vs. Commercial Tea Estates,Disputes over the spatial boundary marking the indigenous forest-farm edge.,Precision mapping standoff between state foresters and adjacent private corporate holdings regarding historic adjustments to riparian tea buffer parameters.,Kenya Forest Service,https://www.kenyaforestservice.org/images/publications/Lari_Forest_Management_Plan.pdf,State Management Registry,-0.962,36.621,0,0,Border Re-demarcation,Fixed Survey Boundary Enforced,,,,,,,,,,,,,,2013-03-12,2016-08-19,1256.0,0.0,False,False,0.0,False,False,True,False,True,0.0,KMB-LND-022
KMB-WAT-023,Kiambu,Tigoni / Limuru,Water,Private Borehole Row,6/12/2015,4/18/2017,Residential Associations vs. Commercial Bottlers,Industrial aquifer drawdown sparks domestic water security disputes.,"Localized spatial proximity disputes where community members opposed high-capacity industrial borehole operations, citing water table depletion in tea-growing zones.",Water Resources Authority,https://www.wra.go.ke/wp-content/uploads/2022/11/Ath-Basin-Water-Resources-Management-Strategy.pdf,Basinal Regulatory File,-1.134,36.681,0,0,WRA Sub-basin Audit,Regulated via Pumping Caps,,,,,,,,,,,,,,2015-06-12,2017-04-18,676.0,0.0,False,False,0.0,False,False,True,False,True,0.0,KMB-WAT-023
KMB-LND-024,Kiambu,Migaa Estate / Kiambu,Land,Riparian Siltation,3/14/2011,2/19/2015,NEMA Enforcers vs. Gated Community Developers,Structural construction runoff blocks seasonal community river beds.,Environmental compliance battle resulting from heavy civil works and golf course grading that altered natural surface drainage patterns and silted downstream smallholder intakes.,National Environment Tribunal,https://www.nema.go.ke/images/Docs/Tribunal_Cases/NET_Case_No_08_of_2011.pdf,Environmental Tribunal Index,-1.152,36.841,0,0,Administrative Stop Order,Settled via Drainage Redesign,,,,,,,,,,,,,,2011-03-14,2015-02-19,1438.0,0.0,False,False,0.0,False,False,True,False,True,0.0,KMB-LND-024
KMB-LND-025,Kiambu,Muguga / Kikuyu,Land,Institutional Boundary,5/10/2008,11/14/2012,KEFRI Research Centre vs. Encroaching Squatters,Encroachment into scientific forestry reserves for livestock grazing.,Long-term friction involving localized fencing adjustments where communities sought access to gazetted research forests for fodder cutting during intense dry spells.,Kenya Forestry Research Inst,https://www.kefri.org/pdf/Muguga_Forest_Ecosystem_Strategic_Plan.pdf,Institutional Master Plan,-1.214,36.632,0,0,Inter-agency Mediation,Participatory Grazing Accord,,,,,,,,,,,,,,2008-05-10,2012-11-14,1649.0,0.0,False,False,0.0,False,False,True,False,True,0.0,KMB-LND-025
KMB-WAT-026,Kiambu,Chania River Node,Water,Inter-Basin Allocation,2/18/2016,10/22/2019,Murang'a County Leadership vs. Kiambu Water Grid,Downstream water sharing friction along the shared Chania boundary.,Cross-border political and administrative standoffs regarding the volume of water extracted from the Chania catchment to supply expanding urban centers in lower Kiambu.,Parliament of Kenya Archive,https://www.parliament.go.ke/sites/default/files/2019-10/Report%20on%20Chania%20Water%20Sharing%20Formula.pdf,Legislative Committee Report,-1.011,37.072,0,0,Senate Committee Inquiry,National Joint-Tariff Framework,,,,,,,,,,,,,,2016-02-18,2019-10-22,1342.0,0.0,False,False,0.0,False,False,True,False,True,0.0,KMB-WAT-026
KMB-LND-027,Kiambu,Tatu City / Ruiru,Land,Shareholder Litigation,9/14/2010,12/15/2020,Local Partners vs. International Master Developers,Multi-billion shilling ownership structure and land transfer challenges.,"A complex corporate and land registry battle involving a 5,000-acre mixed-use project, with local directors filing multiple injunctions to freeze parcel sales.",Court of Appeal at Nairobi,[suspicious link removed],Official Case Law Database,-1.122,36.914,0,0,Corporate Civil Suit,Injunctions Vacated for Developer,,,,,,,,,,,,,,2010-09-14,2020-12-15,3745.0,0.0,False,False,0.0,False,False,True,False,True,0.0,KMB-LND-027
KMB-WAT-028,Kiambu,Gatamaiyu Stream,Water,Trout Fishery Eco-Row,4/12/2014,7/19/2018,Community Water Projects vs. Conservation Wardens,Allocation disputes between domestic community intakes and eco-conservation.,"Standoff over dry-weather water volumes inside the Gatamaiyu forest, where community abstractions directly competed with the minimum baseflows required for protected riverine ecosystems.",Kenya Wildlife Service,https://www.kws.go.ke/images/Docs/Management_Plans/Aberdare_Ecosystem_Management_Plan.pdf,Ecosystem Management Index,-0.968,36.712,0,0,WRA Allocation Review,Rationing Schedules Introduced,,,,,,,,,,,,,,2014-04-12,2018-07-19,1559.0,0.0,False,False,0.0,False,False,True,False,True,0.0,KMB-WAT-028
KMB-LND-029,Kiambu,Nachu / Ndeiya,Land,Quarry Encroachment,11/15/2018,6/13/2022,Smallholder Agro-pastoralists vs. Mining Cooperatives,Mechanized stone blasting encroaches on communal water pan pathways.,Standoff caused by expanding ballast and building-stone quarries that disrupted traditional livestock routes and caused structural damage to nearby groundwater retaining clay pans.,Ministry of Mining / NEMA,https://www.nema.go.ke/images/Docs/EIA_Licenses/Kiambu_Quarry_Audit_Report_2022.pdf,Environmental Audit Registry,-1.231,36.505,0,0,Licensing Conditions Review,Blasting Buffer Zone Enforced,,,,,,,,,,,,,,2018-11-15,2022-06-13,1306.0,0.0,False,False,0.0,False,False,True,False,True,0.0,KMB-LND-029
KMB-WAT-030,Kiambu,Theta Dam Basin,Water,Buffer Displacement,2/10/2013,5/14/2016,Theta Smallholders vs. Athi Water Services Board,Eviction from riparian catchment zones to secure water purity standards.,Public friction surrounding the clearing of small-scale tea plots and residential dwellings located inside the immediate 30-meter buffer radius of the newly filled Theta Dam.,Ministry of Water & Irrigation,https://tenders.go.ke/storage/Documents/Theta_Dam_Catchment_Protection_Guidelines.pdf,Government Technical Gazette,-1.085,36.892,0,45,Riparian Laws (EMCA),Relocation Assistance Granted,,,,,,,,,,,,,,2013-02-10,2016-05-14,1189.0,0.0,False,False,45.0,False,False,True,False,True,1.9143206982445475,KMB-WAT-030
KMB-LND-031,Kiambu,Thika Township,Land,Railway Reserve Clearing,10/12/2020,4/26/2021,Informal Business Traders vs. Kenya Railways Corp,Demolition of commercial stalls built within the 30-meter rail corridor.,Massive enforcement actions that removed over 300 temporary structures and water kiosks to secure the spatial corridor for the rehabilitation of the Thika-Nanyuki rail line.,UNHCR Refworld / Media,https://www.refworld.org/reference/countryrep/state/2021/en/119467,International Policy Archive,-1.042,37.078,0,300,Corridor Rights Enforcement,Reclaimed by Railway Authority,,,,,,,,,,,,,,2020-10-12,2021-04-26,196.0,0.0,False,False,300.0,False,False,True,False,True,2.8535551323744377,KMB-LND-031
KMB-LND-032,Kiambu,Githunguri / Ndani,Land,Public Market Dispute,5/14/2022,1/10/2025,Local Traders vs. County Urban Planning Dept,Relocation friction over modernized public market footprint tracking.,"Operational and spatial tracking friction as open-air traders resisted relocation from an informal roadside market site to a newly designated, multi-story municipal market facility.",Kiambu County Assembly,https://kiambu.go.ke/wp-content/uploads/2024/09/KIAMBU-CADP-2025-2026.pdf,Annual Development Plan,-1.059,36.777,0,0,Urban Spatial Planning,Transition Handover Finalized,,,,,,,,,,,,,,2022-05-14,2025-01-10,972.0,0.0,False,False,0.0,False,False,True,False,True,0.0,KMB-LND-032
KMB-WAT-033,Kiambu,Komo River,Water,Industrial Sand Harvesting,8/11/2017,3/14/2021,Community Water Users vs. Commercial Sand Scoopers,Degradation of riverbed aquifers lowers the local water table.,"Standoffs along the Komo River as illegal commercial sand loaders destroyed natural subsurface water filters, drying up domestic hand-dug shallow wells.",NEMA County Inspectorate,https://www.nema.go.ke/images/Docs/Guidelines/Sand_Harvesting_Guidelines_Kiambu.pdf,Statutory Guideline Archive,-1.092,37.145,0,0,Environmental Crime Review,Community Ban on River Loading,,,,,,,,,,,,,,2017-08-11,2021-03-14,1311.0,0.0,False,False,0.0,False,False,True,False,True,0.0,KMB-WAT-033
KMB-LND-034,Kiambu,Wangige / Kabete,Land,Public Bypass Encroachment,3/15/2019,9/20/2022,KeNHA Road Engineers vs. Perimeter Wall Owners,Demolition of commercial real estate elements inside the road reserve.,Standoff over boundaries as multi-story business frontages along the Western Bypass corridor were targeted for partial demolition to allow for structural utility pipeline realignments.,High Court of Kenya (ELC),[suspicious link removed],Official Case Law Database,-1.224,36.731,0,0,Land Acquisition Review,Compensation Claims Dismissed,,,,,,,,,,,,,,2019-03-15,2022-09-20,1285.0,0.0,False,False,0.0,False,False,True,False,True,0.0,KMB-LND-034
KMB-LND-035,Kiambu,Mbo-I-Kamiti / Kiambu,Land,Asset Liquidation Standoff,3/12/2009,4/20/2018,Substituted Directors vs. Shareholders,Violent leadership fractionalization over thousands of ancestral coffee acres.,"Prolonged corporate governance and land tracking war involving the legacy Mbo-I-Kamiti Land Buying Company, resulting in duplicate titles, illegal parcel blockades, and physical clashes.",Court of Appeal at Nairobi,[suspicious link removed],Official Case Law Database,-1.148,36.839,2,0,Civil Fraud Litigation,Court-Ordered Asset Audit,,,,,,,,,,,,,,2009-03-12,2018-04-20,3326.0,2.0,False,False,0.0,False,False,True,False,True,1.0986122886681098,KMB-LND-035
KMB-WAT-036,Kiambu,Gitangu River,Water,Smallholder Siltation Row,5/14/2018,11/18/2021,Small-scale Irrigators vs. Infrastructure Developers,Siltation from major civil bypass earthworks destroys agricultural canals.,"Runoff from spatial highway expansion choked localized community off-takes on the Gitangu stream, leading to downstream vegetable-grower standoffs over water access loss.",National Environment Tribunal,https://www.nema.go.ke/images/Docs/Tribunal_Cases/NET_Case_No_12_of_2018.pdf,Environmental Tribunal Index,-1.205,36.689,0,0,EMCA Section 58 Appeal,Mitigation Infrastructure Built,,,,,,,,,,,,,,2018-05-14,2021-11-18,1284.0,0.0,False,False,0.0,False,False,True,False,True,0.0,KMB-WAT-036
KMB-LND-037,Kiambu,Githunguri / Ngewa,Land,Riparian Lease Encroachment,2/10/2021,6/13/2024,Water Resources Authority vs. Commercial Plot Owners,Permanent brick wall foundations block natural swamp retention patterns.,"Administrative enforcement standoff over Plot No. Ngewa/Zone/412 where landowners constructed commercial facilities past safety boundaries, leading to structural river diversions.",Water Resources Authority,https://www.wra.go.ke/wp-content/uploads/2022/11/Ath-Basin-Water-Resources-Management-Strategy.pdf,Basinal Regulatory File,-1.062,36.812,0,0,Statutory Demolition Order,Buffer Clearances Maintained,,,,,,,,,,,,,,2021-02-10,2024-06-13,1219.0,0.0,False,False,0.0,False,False,True,False,True,0.0,KMB-LND-037
KMB-WAT-038,Kiambu,Ruiru Sub-County,Water,Unmetered Infiltration,6/15/2022,2/10/2025,RUJWASCO Utility vs. Gated Court Managers,Commercial estate developers block institutional utility audit details.,"Private estate management bodies refused water utility technicians structural access to verify bulk master flow-meter bypass links, generating intense legal friction.",WASREB Kenya,https://wasreb.go.ke/wp-content/uploads/2024/03/Water-Services-Performance-Report-Impact-Issue-16.pdf,National Performance Index,-1.147,36.969,0,0,Regulatory Code Enforcement,Regularized with Penalty Invoicing,,,,,,,,,,,,,,2022-06-15,2025-02-10,971.0,0.0,False,False,0.0,False,False,True,False,True,0.0,KMB-WAT-038
KMB-LND-039,Kiambu,Kikuyu / Kidfarmaco,Land,Public Drainage Encroachment,9/12/2020,1/18/2023,Municipal Council vs. Residential Property Owners,Residential perimeter gates divert flash floods into neighboring houses.,"Structural land-use friction where individual property modifications blocked historical township stormwater channels, prompting public protest and municipal interventions.",Kiambu County Assembly,https://kiambu.go.ke/wp-content/uploads/2024/09/KIAMBU-CADP-2025-2026.pdf,Annual Development Plan,-1.248,36.671,0,0,Planning Enforcement Act,Drainage Path Re-excavated,,,,,,,,,,,,,,2020-09-12,2023-01-18,858.0,0.0,False,False,0.0,False,False,True,False,True,0.0,KMB-LND-039
KMB-WAT-040,Kiambu,Thiririka River,Water,Coffee Factory Effluent,11/15/2013,3/22/2016,Downstream Communes vs. Agribusiness Pulping Units,Discharges of acidic cherry processing wash-water drop local pH levels.,Seasonal multi-village standoffs along the Thiririka sub-catchment over fish die-offs and toxic domestic water parameters linked to non-compliant commercial processing basins.,National Environment Management Authority,https://www.nema.go.ke/images/Docs/Regulations/Water_Quality_Regulations_Compliance_List.pdf,Environmental Law Matrix,-1.094,36.918,0,0,Water Quality Regulations,Closed Until Recycling Built,,,,,,,,,,,,,,2013-11-15,2016-03-22,858.0,0.0,False,False,0.0,False,False,True,False,True,0.0,KMB-WAT-040
KMB-LND-041,Kiambu,Juja / Gachororo,Land,Shared Survey Boundary,4/18/2016,11/5/2019,Private Housing Societies vs. Squatter Layouts,Overlapping geometric maps spark multi-plot land occupation standoffs.,"Severe title tracking dispute over a 20-acre fringe zone where institutional subdivision maps clashed with long-term informal structural settlements, causing structural fence pull-downs.",High Court of Kenya (ELC),[suspicious link removed],Official Case Law Database,-1.109,37.021,0,0,Title Rectification Trial,Judgment Fixed Boundary Lines,,,,,,,,,,,,,,2016-04-18,2019-11-05,1296.0,0.0,False,False,0.0,False,False,True,False,True,0.0,KMB-LND-041
KMB-WAT-042,Kiambu,Limuru / Rironi,Water,Ground Pipeline Rupture,8/11/2021,10/14/2023,Limuru Water (TIWASCO) vs. Transport Expansion Firms,"Excavation plant cuts major domestic pipeline, drying out regional networks.","Heavy structural civil widening works completely destroyed structural water transmission mainlines, sparking community outrage and water rationing over a 6-month delay.",Ministry of Water / PPIP,https://tenders.go.ke/storage/Documents/TIWASCO_Pipeline_Reconstruction_Audit.pdf,Government Tender Gazette,-1.121,36.654,0,0,Infrastructure Tort Claims,Reconstructed via Escrow Funds,,,,,,,,,,,,,,2021-08-11,2023-10-14,794.0,0.0,False,False,0.0,False,False,True,False,True,0.0,KMB-WAT-042
KMB-LND-043,Kiambu,Lari / Kijabe Forest,Land,Charcoal Corridor Encroachment,1/15/2012,8/20/2015,Community Forest Association vs. Illegal Loggers,Underground resource harvesting threatens indigenous water tower zones.,Localized violent encounters within the Escarpment zone where conservation-led community scouts dismantled illegal timber camps protecting local springs.,Kenya Forest Service,https://www.kenyaforestservice.org/images/publications/Lari_Forest_Management_Plan.pdf,State Management Registry,-0.932,36.591,1,0,Forest Act Enforcement,Joint Patrol Infrastructure,,,,,,,,,,,,,,2012-01-15,2015-08-20,1313.0,1.0,False,False,0.0,False,False,True,False,True,0.6931471805599453,KMB-LND-043
KMB-LND-044,Kiambu,Thika Town / Section 9,Land,Public Parking Space Grab,7/25/2019,12/14/2021,Ethics Commission vs. Commercial Complex Owners,Allocation fraud converts public road transit reserves into private assets.,Legally contested conversion of town physical assets where developers generated illegal titles over utility spaces meant for civic infrastructure connectivity.,Ethics & Anti-Corruption Commission,https://eacc.go.ke/wp-content/uploads/2022/03/EACC-QUARTERLY-REPORT-GAZETTE-NOTICE-MARCH-2022.pdf,Statutory Enforcement Gazette,-1.036,37.074,0,0,Anti-Corruption Civil Recovery,Property Returned to County,,,,,,,,,,,,,,2019-07-25,2021-12-14,873.0,0.0,False,False,0.0,False,False,True,False,True,0.0,KMB-LND-044
KMB-WAT-045,Kiambu,Githunguri / Matimbei Inner,Water,Borehole Power Stand-off,1/10/2024,8/30/2025,Local Micro-Project Group vs. Regional Grid Operator,Power cost billing overheads split community water cooperative voting boards.,Intense internal organizational conflict within localized Lari/Githunguri schemes over asset management funding mechanisms for electric groundwater pump grids.,REACH Water Programme,https://reachwater.uk/wp-content/uploads/2024/11/Public-participation-and-community-engagement-in-domestic-water-supply-management-v9.pdf,Academic Monograph,-0.981,36.659,0,0,Institutional Mediation,Restructured Tariff Model Enforced,,,,,,,,,,,,,,2024-01-10,2025-08-30,598.0,0.0,False,False,0.0,False,False,True,False,True,0.0,KMB-WAT-045
KMB-LND-046,Kiambu,Ruiru / Githurai Kimbo,Land,Double Allocation Plot Row,2/18/2015,7/23/2020,Private Scheme Buyers vs. Original Ranching Corp,Conflicting property deeds spark local building site standoffs.,Multi-buyer property clashes where private homeowners faced demolition threats from corporate entities asserting ownership under un-canceled historical parent deeds.,High Court of Kenya (ELC),[suspicious link removed],Official Case Law Database,-1.151,36.924,0,0,Land Title Trial,Declared Valid Purchases,,,,,,,,,,,,,,2015-02-18,2020-07-23,1982.0,0.0,False,False,0.0,False,False,True,False,True,0.0,KMB-LND-046
KMB-LND-047,Kiambu,Karuri / Banana,Land,Public Utility Encroachment,4/12/2017,9/18/2021,Karuri Urban Council vs. Informal Traders,Commercial structures built over planned public sewer wayleaves.,Enforcement standoff where small business owners resisted relocation orders from a spatial corridor designated for municipal wastewater infrastructure expansion.,Kiambu County Assembly,https://kiambu.go.ke/wp-content/uploads/2024/09/KIAMBU-CADP-2025-2026.pdf,Annual Development Plan,-1.189,36.753,0,0,Physical Planning Act,"Structures Removed, Lines Laid",,,,,,,,,,,,,,2017-04-12,2021-09-18,1620.0,0.0,False,False,0.0,False,False,True,False,True,0.0,KMB-LND-047
